timestamp,altitude,engine1_rpm,engine2_rpm,engine1_temp_C,engine2_temp_C,vibration_mm_s,fuel_flow_kg_h,oil_pressure_psi,heading_deg,hydraulic_pressure_psi,electrical_load_amp,cabin_pressure_ft,angle_of_attack_deg,flaps_deg,spoiler_percent
2025-09-02T10:23:02,23.047170797544315,4928.391634525146,4927.551576649932,751.5056563887807,755.9026462630949,2.236174495016744,2033.015348780608,42.74413052739771,297.94722191732956,3093.5018684504093,157.03537685583808,2295.000627265999,5.082234798342002,14.756223516367559,1.522279403980706
2025-09-02T10:23:03,41.198547162091714,5355.614862032467,5376.251492612266,802.1115171240012,812.8197551283536,1.351187860913377,1743.8786354642314,54.089176321873175,81.68736565831828,3123.1958845150994,256.44861463604457,1908.8420338761,5.319687046074944,6.946387078519676,0.9334420074540684
2025-09-02T10:23:04,68.63108887412614,6565.513823182663,6599.459501336258,647.4350141117933,648.8806111052432,1.7256417487305578,1271.4220900721666,60.527515658692685,240.62506624456978,2905.9254691414408,168.0561075878329,1779.886199018653,9.98988262246879,7.883281039302441,1.364991007949951
2025-09-02T10:23:05,71.80239115796809,5618.879790747768,5661.778584810626,711.1072019595842,704.7287703428947,1.7970269105511467,1540.2738569991943,68.10658728603607,239.15287451785952,3028.485147214113,234.5242677033884,1658.1978829307727,7.317079382153429,8.039500980626123,0.06163566913587881
2025-09-02T10:23:06,96.3701435335422,5339.323470806118,5363.360803751413,675.4210040350937,678.7479295799576,1.2229349257502273,1788.3508439779232,47.882167122296806,327.0890486547385,2662.533113208394,127.64437637884564,941.8403101164781,5.005506344797037,9.618772302513873,0.3225435580672036
2025-09-02T10:23:07,112.58851799314832,7265.324990196009,7307.340397068879,654.2256780831624,656.3977963008916,2.040034458160188,1702.9250221516027,47.771707491124324,210.2752688085848,3014.4259015427738,173.52536454680987,2186.140969083763,7.043704291046886,7.72241561845159,0.1927819243069986
2025-09-02T10:23:08,122.35354306692966,6060.399329524031,6028.411752886544,708.333975303686,706.3849262879071,2.3137626879126745,2317.575473407202,67.90666706494824,175.19699910173773,2705.8387410994683,149.2210459396229,2250.811077960156,8.676253135788762,6.445241888660469,0.20680593544510328
2025-09-02T10:23:09,146.4976373996896,4996.382791326497,5049.681802865879,531.0067832159488,530.2136090307553,1.583832648358104,1162.6585276478215,50.897973228750075,329.7642642495388,2989.243489836336,288.39649567899414,2104.219617178309,8.965479022046114,10.206724024715378,0.8778229206100934
2025-09-02T10:23:10,156.84646977736588,5313.269032074833,5305.437137191929,869.8699533334587,866.5960148563117,0.9696365446911378,1772.5082598296099,65.93368050982895,321.64079029123076,2744.412485136076,208.62939588610598,3263.273005128348,7.319983227146876,8.171388928227152,1.90579879013949
2025-09-02T10:23:11,189.90648719443413,4477.884622430178,6028.527638229523,683.6351008556136,692.25342945953,2.2564501757136624,1808.406339432006,67.21045296910054,180.26682703284322,2778.5908635913024,155.26364905220868,2514.6614357512353,6.210789754280821,12.46789611349026,0.5249210318457294
2025-09-02T10:23:12,210.81233626345158,6610.526449206776,6656.321576324577,522.7223047401225,522.8754622030946,1.4174801753155595,1836.1634528190195,53.5732129476805,8.949416899052274,3107.623087400785,266.86990537213717,1876.3954566000796,5.608114776658594,10.811166092209024,0.39955130332011524
2025-09-02T10:23:13,232.5780698479887,4886.873591611716,4813.701491519865,701.3321123905952,702.9101374085469,1.780345193186057,1635.4580811281958,83.86644749520362,134.70625562658577,2570.542194052269,191.8667039727546,1150.0684705123494,5.941121145267853,10.960425532343727,1.8660464432004225
2025-09-02T10:23:14,251.63544430546312,4532.778325567409,4474.199994126142,683.3855235339813,580.661668555543,3.163342742860368,1506.5714607858813,46.635218495375476,41.576422919527786,3155.4675152123486,221.73830372333094,1699.0751430159207,6.732354070967918,12.460142802434465,1.6331375268478208
2025-09-02T10:23:15,273.95714320172567,4548.475647546948,5408.603318812983,740.8880244203442,740.4015914282768,2.4182179033669393,2786.6774512376214,62.32598638179766,332.94307284650233,2847.3885580610463,144.37942640082912,2952.9143624710923,7.525498450294277,8.179910969520494,1.0090524740444602
2025-09-02T10:23:16,282.8528363575809,5543.731443760298,5617.306042409956,695.4307919392086,694.2465406166601,1.5543780009866153,2147.9969948435496,56.33445897932187,131.90128193744906,2648.6556435042835,216.3997741857055,3381.880171331348,3.9322771901677247,6.345522084131471,1.0721360718952746
2025-09-02T10:23:17,302.2395928992924,4037.0152208223303,5078.206883497399,677.6334377989128,681.7733786828982,2.3803741209358003,2033.2729079296023,64.43170477327652,221.17670659509113,3197.9167869189705,141.08481884425672,2625.880273934129,6.618697884989681,9.809104283000785,0.6567224100093776
2025-09-02T10:23:18,329.54733981067886,4358.066701488885,4307.380833166865,694.9715670969066,688.888766350001,0.6124809374439708,2156.004735775622,57.12782564855065,287.728097944344,3121.752294444888,85.435524570095,2243.4933832242077,7.144067146465156,10.936820044663541,1.5652482092590938
2025-09-02T10:23:19,328.91495704263144,5351.802208656714,5392.490393155025,757.9572213833587,759.1216114840446,0.41632400965211014,2135.171619640863,73.03279995105633,157.64545339155117,2970.4942639519295,192.37387337738207,2306.715091482796,8.999648493820589,11.578632850405278,0.837216601580759
2025-09-02T10:23:20,363.7295125192212,5342.091169444088,5384.182172788592,639.7611636300153,651.3994291317457,1.621098165395231,998.238853966743,71.65236062788749,106.32924912387236,2908.460113808635,205.39402221715164,3047.6405478884217,3.7954809178821494,8.763594734808262,1.973263089848644
2025-09-02T10:23:21,375.78814961896694,6392.4590026531605,6415.428291238991,748.9545636872343,749.6457708475277,1.769405234067573,2114.6056870575344,46.93247057227927,327.8297617671187,2859.0653474260234,191.01942930842708,2157.420877325566,8.641056950834837,14.97034657837573,1.7584000486154905
2025-09-02T10:23:22,393.1297616998132,5814.631388656351,5852.103083642738,763.5126826981001,764.5016331078093,0.2137794899331702,2663.8430661338457,46.897000849800115,264.46359309665814,3270.7171779138794,204.60633292170547,1330.0814209380303,5.811199295602529,7.385528206273885,1.698817685846146
2025-09-02T10:23:23,409.5495948190689,6790.476354309829,6698.931063017452,846.9445564089635,843.9195528449198,0.4790829153987166,1465.123794355155,62.61970812922408,340.5688032809142,3085.5780881389833,190.53778295317971,2262.9296018259847,7.723843707857688,11.163089699275329,0.08470110316033419
2025-09-02T10:23:24,414.78101665061155,7262.323672584614,7366.172699037301,674.1747575835474,674.9757105501327,2.3878387269508026,1577.1694836163265,64.49991187706121,211.79024942724297,2994.827430409229,215.69541057287768,1333.3049552404755,3.820865013382062,10.08352738446942,0.8080687814815319
2025-09-02T10:23:25,430.1942638012182,5678.3720295472285,5687.638312017998,861.1702041641153,859.4739117446952,2.380580512208544,1429.0308869287978,50.391766961308264,331.580591026269,3519.534745319166,211.15398713126376,3146.5716052849384,7.1830403563464165,10.657719004319208,1.4040043622207428
2025-09-02T10:23:26,448.49018798957616,5191.892729919011,5214.591008884446,731.3373781611401,736.0151137884659,0.7207833591484502,1832.1963159406769,62.67422837288629,43.08212011136196,2700.987833954559,268.19311149069546,2716.1479855773487,5.561039533430419,13.419932110394631,0.1111358338137558
2025-09-02T10:23:27,463.0552329102498,8430.362759548976,8426.057726957924,742.6988029339926,744.4220290651729,1.175132001576157,1655.8138588846202,66.44643291182416,50.97451988475889,3325.7873895247985,151.49252401742936,1289.8434754283521,9.671568672640465,12.054063654840128,0.7756833903272995
2025-09-02T10:23:28,478.62987579132795,7410.189155467876,7432.805853000033,694.8612746226311,698.0486291358867,1.6268830445641123,2573.9063303667817,70.8586596068981,233.69365804833876,2842.6868449791664,115.6765924382949,1339.016426908838,7.495331802217886,6.506729738132401,0.36185330446173625
2025-09-02T10:23:29,497.0380270775273,6233.03004070081,6334.783705837363,618.4461749340262,616.9107588423533,1.9194419905935978,1483.8686647110817,64.13771612865268,63.90236967730829,2822.2405373538163,196.46598091739642,2267.4361027981718,7.102284117104324,13.444788732871865,0.9651450171745879
2025-09-02T10:23:30,524.4321538005368,5866.555273785421,5821.570534461033,649.6651423551974,642.3910299289084,2.0175181545820764,2623.974992529716,32.57292721570774,312.04851777429354,3072.6908675678146,79.50390171000625,1074.9218717877338,6.412442159695741,10.984771915577365,0.014628912586031273
2025-09-02T10:23:31,536.0575197596849,6193.056993067947,6110.469035658984,816.0785998115114,813.9605667792072,0.5922791399365268,2406.3006438768225,62.9736806627111,199.966215649595,2645.0075880715744,225.77052014504054,1537.9688901154796,9.548894433882477,12.337534974379162,1.4999670758705372
2025-09-02T10:23:32,561.4688358677301,6620.55303879703,6642.869146174184,727.7819600718226,721.36878682052,0.39146389147887417,2120.8222608383758,36.12527964542896,243.823463771183,3290.235769804213,177.96737892151287,2025.6861391767477,7.537826895357202,6.09282291114558,1.3506112573349682
2025-09-02T10:23:33,577.3524526455681,7168.958835741322,7153.434636931525,793.697289281632,612.9412670954874,0.07760742745845811,2289.7805712382387,77.15838470069112,146.8591024072616,2701.1188760361388,234.95983658474438,3642.1479855567127,7.34392066487412,13.533446711440595,0.5978873022378111
2025-09-02T10:23:34,584.6446317674222,4158.954324714581,4188.317283054721,716.3452588760964,712.0000226367725,1.2444148468397271,2606.2594184158,77.83066672098725,322.9188475582783,2661.6074701660473,199.12185867612772,1278.0615241659898,6.3153181226722355,6.343669133130615,0.730756926398267
2025-09-02T10:23:35,588.4880483742154,6350.383814419702,6392.174209235419,661.6760105320299,673.5890219454502,0.33733989914689055,2193.8515706310072,67.51458450586422,293.2698395224378,3163.355173440158,231.2542600624077,3001.380006852156,5.95735416272543,11.53439209009495,0.5987665830296511
2025-09-02T10:23:36,604.1339736447758,5496.32067908673,5543.923361743724,740.7463647881287,736.6128395535443,2.4706204748115677,839.8219938069276,53.48431817976939,40.17613256972161,2816.968776830815,189.94476727405848,2890.372713328211,6.509878697618595,14.553494281878109,1.0254641286002226
2025-09-02T10:23:37,634.6257098591893,5094.207548694052,5042.45364299202,627.0331627784014,625.9797127065857,1.7693951790815434,1218.2610260656556,59.15613691324132,87.29382709019978,2929.809523556404,148.88598591763352,1923.0568504613343,9.256037714698605,9.166096330691479,0.0033214153496010645
2025-09-02T10:23:38,645.3968454402367,7467.006299813874,7494.44324075708,720.7302487242592,722.1209673565323,2.0529339768133696,2388.8836945424628,50.21240737262663,212.47033779580542,2676.025601121646,87.63657223295722,2801.3963181212057,9.375450186523873,9.607696052395662,1.4231160831935556
2025-09-02T10:23:39,666.3871936503087,6900.911755962004,6850.158360675563,864.2951183033781,873.2209603137387,1.9750131688265584,1539.5748010954362,37.39617628074366,114.3488283708822,3127.9252818995806,222.12728121020265,2999.7322136350217,8.270742285722555,13.554915417905857,0.5085269675083146
2025-09-02T10:23:40,668.5510823531669,6109.142419096145,6176.673675143778,655.6251750980882,656.6391614825772,0.49476419260578747,2198.49565224942,39.33133204730323,210.46998028829958,2739.469576633107,197.44014440917016,1936.2163489145532,10.59512233328928,12.385803864573827,0.6343063422599575
2025-09-02T10:23:41,686.5219425052114,4738.902051474905,4732.767819600149,697.872863650445,703.1689823449266,1.0803149046317646,2019.45660345073,45.806753954830235,204.09760631497926,2783.260234528388,217.23024523751786,2303.4240274921303,9.574662223210131,7.94755193202763,1.3272420933207039
2025-09-02T10:23:42,694.0798837166027,5618.086794616565,5633.659436331737,713.3585697835499,714.5790917284417,1.3858621305126295,1430.2854994542126,53.25857667149261,316.2116641718886,3287.5553879832923,141.89602436328565,306.67644082357515,3.276309693514977,10.202300670459937,0.8159228607211304
2025-09-02T10:23:43,712.9037751623515,7138.90063720564,7094.183334901763,482.9106253015346,490.04805171995713,1.9608923796503286,1832.030387479926,79.42450244616468,114.88769589587977,3007.115295396925,287.68455133505404,1925.3610802772066,7.262115652092288,6.046150968047752,1.80794658175608
2025-09-02T10:23:44,741.4166309107994,5320.593061499717,5321.292322592982,780.885660888123,783.0104903753037,1.0530205307704195,2333.2863343047666,53.138459331327304,72.75171659237206,2711.540172888118,197.0794378070659,2067.1848026515636,5.612987670855438,6.967421807506313,0.7544119657660078
2025-09-02T10:23:45,757.3471934230738,5225.931239735809,5128.001667715957,696.1498254435597,695.044988854628,1.6848629878956038,1986.008771734891,50.37219018278491,49.60567293400987,3189.52992196966,144.4447549541221,1062.4227256793642,4.813352284225235,14.593323476356083,1.3050384015053265
2025-09-02T10:23:46,773.0337990406787,3467.1255227581005,3519.592503285271,556.9203979343563,552.6088081369786,0.9647618478948381,1232.1789650369403,55.202094535687856,43.4359214797271,3020.5106367452536,192.62787550409163,3270.6208857194097,5.755585109410564,6.6531132336729115,0.5065109488003947
2025-09-02T10:23:47,780.2636345909764,6168.660095499466,6226.535483400522,628.2634015401316,630.9104685757602,1.1101137777391197,1059.6007860129712,63.33451990289798,176.61884958427387,2826.598948735315,205.9612930563696,1542.8406246426102,6.6676843161005355,9.498592999441263,0.4905179460464193
2025-09-02T10:23:48,804.4015577628785,5798.6926782666815,5828.170022568462,694.548417944691,694.1090342326129,1.5982406227936088,2432.9843192085764,64.90646012532169,191.47899288458453,3177.2787919135903,224.53833544969095,2960.245006607457,7.578718313914222,9.820307595863506,1.906411049810378
2025-09-02T10:23:49,795.0956140043508,6311.675532197155,6380.202581627862,403.28667266709056,414.5012742291055,0.29338362949857283,2204.0180884406336,67.75143480640706,357.6126594280241,3026.205423238684,149.88280096545992,1912.218038644568,6.928778527619818,14.206658582735677,0.6827741347634553
2025-09-02T10:23:50,807.6736930643764,6824.386534320496,6772.307152689433,713.8157420888457,711.754057727822,1.1603587663370134,2221.906354691552,59.86492030583961,14.491346378372555,2693.8569485486587,211.47408577318032,2588.466473942699,7.748772903412526,8.929273915702332,1.8437049003099901
2025-09-02T10:23:51,830.9840946143383,5686.406822366535,5704.042830517853,669.0450160198709,669.6509057663682,2.122465345384963,2411.876565938091,74.67417981469043,33.02052446124241,2854.1426127252676,179.2763467082071,2507.128302186994,7.0059865823999115,8.663354885565363,1.4770214253732572
2025-09-02T10:23:52,847.2356799853623,6651.743792671176,6600.691534637261,730.829141463247,729.4598889355158,0.6019476423979058,2309.8509827412395,75.10279863424785,343.05208865480364,3063.209574128857,220.49142286643462,2492.9077344017905,2.784093316445114,12.781514225440123,1.7212608027922602
2025-09-02T10:23:53,867.5962792533402,5942.575264043223,5942.5056314710555,793.5039451527821,790.7150884228349,2.411911938829035,2338.7006843461513,60.11816684826203,87.91380027571977,3194.77882564348,234.92831726857526,2081.540709898126,5.475353083944696,11.854277207610142,0.04645516469351696
2025-09-02T10:23:54,893.0222238862598,4906.643267046565,4980.243995371071,736.4994040294624,738.5552636195422,0.6426059211239458,2222.3634090976166,57.65194394688747,2.7025318079999527,3290.8100362914915,177.1764427887639,2905.787657743398,5.711265759573954,12.625900919626407,0.961215261884613
2025-09-02T10:23:55,917.5724610897349,6066.029554279048,7365.177460560108,707.0016375917456,721.0476918978932,1.3035215024001732,2717.65007832272,49.341335330124025,238.84317260247124,2969.7504706507248,221.6297225863076,2049.5331869439674,7.220791451224437,8.900625901565292,1.9972190300238317
2025-09-02T10:23:56,944.1049099225472,5845.929205479181,5924.888480628263,657.2584545807352,662.1267721374556,1.6301499383875886,2565.049658202257,69.17752088338152,299.563227101515,3119.6694094149766,225.98302866732513,1122.1298603623652,8.401446313719171,11.526867348692551,1.9840840110561098
2025-09-02T10:23:57,977.1405606006281,6848.119034328199,6904.803058266034,815.3791589248345,817.1393312838492,1.2109652164754348,2225.1586390219063,48.4837286876036,296.3258342698271,2850.0373323430963,188.20853189125737,1852.6594027878227,6.459689741325808,13.930310195363031,0.28781739215711655
2025-09-02T10:23:58,994.7015994988546,4031.3934673216836,4034.478699024202,628.8356902058575,628.391707967295,1.316228228042699,2859.39750152493,48.502251784731136,30.953646039940246,2599.690851112264,172.8414584471943,2011.6223055500552,8.380208849528024,5.927560774244948,0.7889630358775088
2025-09-02T10:23:59,1024.8920364312723,7041.256715410599,7041.323707748324,729.454162223621,717.1998015809205,2.0320918837248323,1406.464786812815,61.99993133918368,298.2768929419629,2949.078366046794,124.63371761134763,1211.873574151339,5.278316642952859,11.535398256936434,0.8974590144025012
2025-09-02T10:24:00,1040.7745422544258,5476.396124788854,5438.297401873341,609.5499511779648,611.3809991668844,0.2060559066165148,1339.7555079214812,60.54056959618588,322.0241391787612,2839.95766067963,231.64289573036532,1991.4890587054456,4.247225001844104,9.186560873148016,1.515820637465721
2025-09-02T10:24:01,1066.9041960591717,6055.060562633885,5993.66056859276,813.2769801365126,820.7015740701819,2.0994294346068276,1338.7294333541604,31.164927028172784,129.8731271465713,3084.0453418949173,194.88016466944518,1479.5491036755263,5.651575076550982,5.5948669218334,0.43035654925743705
2025-09-02T10:24:02,1095.771786603219,5285.944154085915,5226.17620537101,698.3730226189324,698.1508417804106,1.129568589272869,2205.4912884504374,35.0480343022383,207.66994505913345,2819.820600939085,226.19754770963354,2582.9713872594766,5.846705415532615,6.074029562885772,0.23065287622197594
2025-09-02T10:24:03,1110.2762603919182,4934.285271342854,4965.194807076119,620.7885346493631,627.1734388103533,1.460424736069369,2841.7931047690113,62.20814567878172,140.93711263103881,3208.9745624908855,203.39933130255443,1670.2804972344259,3.3846062804501345,10.847527028049367,0.2561052210955739
2025-09-02T10:24:04,1139.949252750346,7512.938830954907,7599.921233051457,631.4247960692356,636.4214777316081,1.721120861059268,2397.8890048721164,51.851769465260354,215.06203046658266,2990.0882324896834,194.22505603505326,1331.1543081233704,8.324163069163506,8.207155466940762,0.6914616115252652
2025-09-02T10:24:05,1175.3189092895225,7611.351832149909,7629.536739667057,667.8241335310249,673.7922263903068,1.5440750819243836,992.9487025673551,55.355670417857425,134.3018115208991,3012.0936896234734,212.52231501303802,938.883117345161,6.953532578299267,5.046187988433276,0.07708399864687143
