timestamp,altitude,engine1_rpm,engine2_rpm,engine1_temp_C,engine2_temp_C,vibration_mm_s,fuel_flow_kg_h,oil_pressure_psi,heading_deg,hydraulic_pressure_psi,electrical_load_amp,cabin_pressure_ft,angle_of_attack_deg,flaps_deg,spoiler_percent
2025-09-01 10:00:00,1006.7094590886624,2515.7964334451863,2464.944735620995,851.4519737318224,857.3241578986115,1.496248801481705,1199.22179190082,56.384945516369555,90.93160659173962,2494.9582718261418,145.76035616225352,8098.252472222721,8.269281936973107,0.0,0
2025-09-01 10:00:10,1018.1309907152553,2477.438713079264,2526.241668692496,842.1237163976355,845.1084709903895,1.867733356577976,1190.2474745066565,61.47261833258371,90.82720590199386,2491.190724633941,154.6206747154904,8100.610642190068,7.996360769237379,0.0,0
2025-09-01 10:00:20,1035.9933213700951,2518.8842306565493,2511.8952028775548,857.355793168827,858.3921671190309,1.9384495280191651,1197.770400917107,64.61852195515436,89.39262114661192,2513.029141959438,148.8068900659228,8096.019707606523,7.808734077598244,0.0,0
2025-09-01 10:00:30,1047.9164271437144,2511.570060579921,2464.4548822399893,853.6127305045026,846.1430451835761,1.237198044847641,1213.3761949066902,56.64356265209732,90.15833374458586,2485.294619654967,151.68180132753173,8102.101174925069,7.917439803290098,0.0,0
2025-09-01 10:00:40,1053.019661698804,2534.2786561434796,2516.548889726797,853.4407016137246,842.9944014644556,1.2521573017167786,1182.7980574039007,63.47673066246555,90.92092918676903,2492.83838851857,152.39776681482118,8114.344071295392,7.55504058448381,0.0,0
2025-09-01 10:00:50,1075.5360004318866,2528.294855967778,2546.7235826838723,854.5329091046248,851.9153921656384,1.579957615947176,1188.485417133864,58.65261548456508,90.44988897993257,2516.971618706044,145.0177956182771,8098.230236523823,7.837600750859955,0.0,0
2025-09-01 10:01:00,1086.5543301962766,2457.578371985426,2502.9330651274836,857.0050532200908,847.0075617032975,1.8653817051373915,1182.7950674446668,56.55703477927665,90.40742165518266,2484.9528202155825,150.64623161125502,8107.621350588676,8.105932628676914,0.0,0
2025-09-01 10:01:10,1112.1975336539047,2488.3069069504586,2537.460615476634,850.8949571872079,853.2232084003557,1.1917514929987891,1182.32150172701,58.82453095896287,89.64969073611756,2505.768531947419,149.75191117366964,8104.604495192714,7.736555153030984,0.0,0
2025-09-01 10:01:20,1127.2036782316625,2523.4479862482303,2535.0499025833637,856.8936130888333,858.9366277834334,1.0842756839518035,1195.804465431001,60.164865931583336,90.83240015488106,2501.552835059626,149.8550645817552,8113.929580167646,8.451681405208156,0.0,0
2025-09-01 10:01:30,1144.67672574088,2503.4828758145127,2514.724461337254,858.2232989155453,856.5064519138322,1.3366487515663787,1206.9442691448742,56.319741114084486,90.28804379305686,2514.019913956558,153.81479720434186,8120.962565430384,7.786128055701067,0.0,0
2025-09-01 10:01:40,1148.3177476444341,2510.9717466828542,2462.9731750124947,843.3633605588556,843.6575756320244,1.2551030980631772,1191.6349440485499,58.68822531623096,90.17242086769994,2513.410853504636,150.66784855662002,8118.7223785139895,8.315768094136006,0.0,0
